price,area,status,bhk,bathroom,age,location,log_price
46.03,930,Under Construction,2,2.0,0.0,Pozhichalur,3.8507856959569566
49.5,1000,Under Construction,3,2.0,0.0,Pozhichalur,3.9219733362813143
34.15,690,Under Construction,2,2.0,0.0,Pozhichalur,3.5596246182566738
48.26,975,Under Construction,2,2.0,0.0,Pozhichalur,3.897112392692392
39.6,800,Under Construction,2,2.0,0.0,Pozhichalur,3.703768066607687
52.5,960,Ready to move,2,2.0,1.0,Sembakkam,3.979681653901961
44.0,800,Ready to move,2,2.0,1.0,Sembakkam,3.8066624897703196
32.0,1000,Ready to move,2,2.0,3.0,Veppampattu,3.4965075614664802
25.0,640,Ready to move,1,2.0,0.0,Thirumazhisai,3.258096538021482
60.0,782,Ready to move,2,2.0,17.0,Mogappair,4.110873864173311
76.0,1028,Ready to move,2,2.0,0.0,Velachery,4.343805421853684
325.0,1710,Ready to move,3,3.0,0.0,others,5.786897381366708
26.0,1255,Under Construction,2,2.0,0.0,Veppampattu,3.295836866004329
17.0,752,Ready to move,1,2.0,3.0,Veppampattu,2.8903717578961645
24.0,1100,Under Construction,2,2.0,0.0,Veppampattu,3.2188758248682006
16.0,681,Ready to move,1,2.0,3.0,Veppampattu,2.833213344056216
34.0,901,Ready to move,2,2.0,2.0,others,3.5553480614894135
17.0,751,Ready to move,1,2.0,3.0,Veppampattu,2.8903717578961645
34.0,1150,Ready to move,2,2.0,2.0,others,3.5553480614894135
165.0,1541,Under Construction,3,3.0,0.0,others,5.111987788356544
30.0,1500,Under Construction,2,2.0,0.0,Veppampattu,3.4339872044851463
22.0,1010,Under Construction,1,2.0,0.0,Veppampattu,3.1354942159291497
22.0,1010,Under Construction,1,2.0,0.0,Veppampattu,3.1354942159291497
28.0,800,Under Construction,2,2.0,0.0,Veppampattu,3.367295829986474
30.0,1500,Under Construction,2,2.0,0.0,Veppampattu,3.4339872044851463
43.0,550,Ready to move,2,2.0,0.0,others,3.784189633918261
62.0,1295,Ready to move,2,2.0,0.0,Siruseri,4.143134726391533
115.0,1238,Ready to move,3,3.0,0.0,others,4.7535901911063645
140.0,2200,Ready to move,6,4.0,0.0,Kolathur,4.948759890378168
17.0,750,Ready to move,1,2.0,3.0,Veppampattu,2.8903717578961645
17.0,750,Ready to move,1,2.0,3.0,Veppampattu,2.8903717578961645
22.0,1010,Under Construction,1,2.0,0.0,Veppampattu,3.1354942159291497
17.0,751,Ready to move,1,2.0,3.0,Veppampattu,2.8903717578961645
24.0,1250,Under Construction,2,2.0,0.0,Veppampattu,3.2188758248682006
24.0,1250,Under Construction,2,2.0,0.0,Veppampattu,3.2188758248682006
21.5,1020,Under Construction,1,2.0,0.0,Veppampattu,3.1135153092103742
35.0,808,Ready to move,2,2.0,0.0,Kovur,3.58351893845611
22.0,601,Under Construction,1,2.0,0.0,Veppampattu,3.1354942159291497
140.0,2590,Ready to move,6,2.0,0.0,Kolathur,4.948759890378168
35.0,1500,Ready to move,1,1.0,0.0,others,3.58351893845611
35.0,810,Ready to move,2,2.0,0.0,Kovur,3.58351893845611
16.5,750,Ready to move,1,2.0,3.0,Veppampattu,2.8622008809294686
29.5,1500,Under Construction,2,2.0,0.0,Veppampattu,3.417726683613366
26.0,1250,Under Construction,2,2.0,0.0,Veppampattu,3.295836866004329
40.0,652,Ready to move,2,2.0,0.0,others,3.713572066704308
45.0,1112,Ready to move,2,2.0,0.0,Guduvancheri,3.828641396489095
30.0,690,Ready to move,2,2.0,0.0,Chromepet,3.4339872044851463
36.0,902,Ready to move,2,2.0,3.0,Veppampattu,3.6109179126442243
40.0,1000,Ready to move,2,2.0,3.0,Veppampattu,3.713572066704308
35.0,850,Ready to move,2,2.0,3.0,Veppampattu,3.58351893845611
36.0,900,Ready to move,2,2.0,3.0,Veppampattu,3.6109179126442243
140.0,2200,Ready to move,5,3.0,0.0,Chromepet,4.948759890378168
62.0,1250,Ready to move,2,2.0,0.0,tambaram west,4.143134726391533
19.0,1090,Under Construction,1,2.0,0.0,Veppampattu,2.995732273553991
34.0,1151,Ready to move,2,2.0,2.0,others,3.5553480614894135
34.0,1151,Ready to move,2,2.0,3.0,Veppampattu,3.5553480614894135
28.0,801,Under Construction,2,2.0,0.0,Veppampattu,3.367295829986474
30.0,820,Ready to move,2,2.0,3.0,Veppampattu,3.4339872044851463
24.0,1200,Under Construction,2,2.0,0.0,Veppampattu,3.2188758248682006
35.0,810,Ready to move,2,2.0,0.0,Kovur,3.58351893845611
16.5,680,Ready to move,1,2.0,3.0,Veppampattu,2.8622008809294686
21.9,600,Under Construction,1,2.0,0.0,Veppampattu,3.131136910560194
40.0,904,Ready to move,2,2.0,8.0,others,3.713572066704308
210.0,1400,Ready to move,1,2.0,3.0,others,5.351858133476067
525.0,3170,Ready to move,3,4.0,3.0,others,6.26530121273771
150.0,2440,Under Construction,4,5.0,0.0,Madipakkam,5.017279836814924
22.0,600,Under Construction,1,2.0,0.0,Veppampattu,3.1354942159291497
70.61,1139,Ready to move,2,2.0,1.0,Perungudi,4.271234729018849
52.08,840,Ready to move,2,2.0,1.0,Perungudi,3.9718002094640066
90.7,1463,Ready to move,3,2.0,1.0,Perungudi,4.51852237926242
107.0,1730,Ready to move,3,2.0,1.0,Perungudi,4.68213122712422
74.21,1197,Ready to move,2,2.0,1.0,Perungudi,4.320284200838311
43.0,799,Ready to move,2,2.0,0.0,Rajakilpakkam,3.784189633918261
16.0,500,Ready to move,1,1.0,3.0,Veppampattu,2.833213344056216
45.0,1200,Under Construction,3,2.0,0.0,Veppampattu,3.828641396489095
34.0,1150,Under Construction,2,2.0,0.0,Veppampattu,3.5553480614894135
29.0,1500,Under Construction,2,2.0,0.0,Veppampattu,3.4011973816621555
37.0,1136,Under Construction,2,2.0,0.0,Veppampattu,3.6375861597263857
27.0,750,Ready to move,2,2.0,3.0,Veppampattu,3.332204510175204
35.0,808,Ready to move,2,2.0,0.0,Kovur,3.58351893845611
28.0,1375,Under Construction,2,2.0,0.0,Veppampattu,3.367295829986474
350.0,3300,Ready to move,3,6.0,0.0,others,5.860786223465865
65.0,1600,Ready to move,2,2.0,3.0,Veppampattu,4.189654742026425
130.0,2020,Ready to move,3,2.0,0.0,others,4.875197323201151
62.0,950,Ready to move,3,2.0,0.0,others,4.143134726391533
200.0,1345,Ready to move,2,1.0,0.0,Tiruvottiyur,5.303304908059076
42.0,1330,Ready to move,4,2.0,2.0,others,3.7612001156935624
26.0,1205,Under Construction,2,2.0,0.0,Veppampattu,3.295836866004329
26.0,720,Ready to move,2,2.0,3.0,Veppampattu,3.295836866004329
30.0,820,Ready to move,2,2.0,3.0,Veppampattu,3.4339872044851463
35.0,808,Ready to move,2,2.0,0.0,Kovur,3.58351893845611
52.51,938,Under Construction,2,2.0,0.0,others,3.979868552323213
67.07,1198,Under Construction,3,2.0,0.0,others,4.22053658745986
22.95,600,Ready to move,1,2.0,3.0,Veppampattu,3.175968323856924
17.9,601,Ready to move,1,2.0,3.0,Veppampattu,2.9391619220655967
24.0,600,Ready to move,2,2.0,2.0,Veppampattu,3.2188758248682006
18.25,600,Ready to move,1,2.0,3.0,Veppampattu,2.9575110607337933
82.0,1450,Ready to move,2,2.0,0.0,Chromepet,4.418840607796598
39.5,930,Ready to move,2,2.0,0.0,others,3.7013019741124933
18.0,500,Under Construction,1,1.0,0.0,others,2.9444389791664403
39.0,800,Under Construction,2,2.0,0.0,Semmancheri,3.6888794541139363
24.0,650,Ready to move,2,2.0,4.0,others,3.2188758248682006
25.0,650,Ready to move,2,2.0,4.0,others,3.258096538021482
28.0,750,Under Construction,2,2.0,0.0,others,3.367295829986474
27.5,800,Ready to move,2,1.0,4.0,others,3.349904087274605
28.5,900,Ready to move,1,1.0,4.0,others,3.3843902633457743
28.0,850,Ready to move,1,1.0,4.0,others,3.367295829986474
25.5,700,Ready to move,1,1.0,4.0,others,3.2771447329921766
54.0,950,Under Construction,2,2.0,0.0,others,4.007333185232471
65.0,1100,Under Construction,3,2.0,0.0,Thirumullaivoyal,4.189654742026425
28.5,800,Under Construction,2,2.0,0.0,others,3.3843902633457743
114.0,600,Ready to move,1,2.0,2.0,Royapettah,4.74493212836325
481.0,2291,Ready to move,3,3.0,0.0,Alwarpet,6.1779441140506
417.0,1989,Ready to move,3,3.0,0.0,Alwarpet,6.035481432524756
64.0,1238,Ready to move,3,2.0,2.0,Perumbakkam,4.174387269895637
240.0,1515,Under Construction,3,2.0,0.0,others,5.484796933490655
450.0,2512,Under Construction,3,2.0,0.0,others,6.111467339502679
263.0,1662,Under Construction,3,2.0,0.0,others,5.575949103146316
329.0,1760,Under Construction,3,2.0,0.0,others,5.799092654460526
29.0,500,Ready to move,1,1.0,0.0,West Mambalam,3.4011973816621555
90.0,1390,Ready to move,3,3.0,6.0,others,4.51085950651685
76.5,1150,Ready to move,2,2.0,11.0,others,4.350277936359301
171.0,1495,Ready to move,3,3.0,5.0,others,5.147494476813453
115.0,1008,Ready to move,2,2.0,5.0,others,4.7535901911063645
150.0,1750,Ready to move,3,2.0,2.0,others,5.017279836814924
25.9,700,Ready to move,2,2.0,3.0,Veppampattu,3.292126286607793
22.8,600,Ready to move,1,2.0,3.0,Veppampattu,3.169685580677429
26.9,704,Ready to move,2,2.0,3.0,Veppampattu,3.32862668882732
37.0,1300,Ready to move,2,2.0,3.0,Veppampattu,3.6375861597263857
35.0,1180,Ready to move,2,2.0,3.0,Veppampattu,3.58351893845611
275.0,4725,Ready to move,5,7.0,0.0,Madipakkam,5.62040086571715
29.0,982,Under Construction,2,2.0,0.0,Guduvancheri,3.4011973816621555
42.0,738,Ready to move,2,2.0,0.0,others,3.7612001156935624
25.0,820,Ready to move,2,1.0,4.0,others,3.258096538021482
83.47,1403,Under Construction,3,2.0,0.0,Vanagaram,4.436396441739405
33.85,594,Under Construction,1,2.0,0.0,Vanagaram,3.551053137206533
33.51,588,Under Construction,1,1.0,0.0,Vanagaram,3.541249137109912
84.9,1427,Under Construction,3,2.0,0.0,Vanagaram,4.45318382899021
61.64,1036,Under Construction,2,2.0,0.0,Vanagaram,4.137404051682548
60.33,1014,Under Construction,2,2.0,0.0,Vanagaram,4.116269119637892
83.41,1402,Under Construction,3,2.0,0.0,Vanagaram,4.4356858779956285
60.27,1013,Under Construction,2,2.0,0.0,Vanagaram,4.115290326737563
34.02,597,Under Construction,1,2.0,0.0,Vanagaram,3.555919326857706
220.0,3000,Ready to move,3,3.0,0.0,others,5.3981627015177525
110.0,1850,Ready to move,3,3.0,0.0,Perumbakkam,4.709530201312334
170.0,2200,Ready to move,4,3.0,6.0,others,5.14166355650266
164.0,2000,Ready to move,4,3.0,4.0,others,5.10594547390058
110.0,1851,Ready to move,3,3.0,0.0,Medavakkam,4.709530201312334
110.0,1852,Ready to move,3,3.0,0.0,Perumbakkam,4.709530201312334
165.0,2210,Ready to move,4,3.0,4.0,others,5.111987788356544
73.0,1152,Ready to move,2,2.0,0.0,Perungudi,4.30406509320417
111.0,1852,Ready to move,3,3.0,0.0,Perumbakkam,4.718498871295094
75.0,1152,Ready to move,2,2.0,0.0,Perungudi,4.330733340286331
55.0,820,Ready to move,2,2.0,0.0,Perungudi,4.02535169073515
115.0,1850,Ready to move,3,3.0,0.0,Perumbakkam,4.7535901911063645
49.0,1100,Ready to move,2,2.0,0.0,Guduvancheri,3.912023005428146
137.0,1638,Under Construction,3,3.0,0.0,Perungudi,4.927253685157205
101.0,1188,Under Construction,2,2.0,0.0,Perungudi,4.624972813284271
51.37,598,Under Construction,1,1.0,0.0,Perungudi,3.9583339082913964
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
70.0,1027,Ready to move,2,2.0,3.0,Vadanemmeli,4.2626798770413155
23.25,611,Ready to move,1,2.0,3.0,others,3.188416617383492
39.15,870,Ready to move,2,2.0,5.0,Iyyappanthangal,3.6926224403927708
53.0,1022,Ready to move,2,2.0,4.0,others,3.9889840465642745
325.0,2411,Ready to move,4,4.0,1.0,Adyar,5.786897381366708
400.0,1987,Ready to move,3,3.0,0.0,T Nagar,5.993961427306569
400.0,1987,Ready to move,3,3.0,0.0,T Nagar,5.993961427306569
71.55,1376,Under Construction,3,3.0,0.0,Iyyappanthangal,4.2842759793301965
107.0,1306,Ready to move,2,2.0,0.0,Velachery,4.68213122712422
240.0,1484,Ready to move,3,3.0,4.0,T Nagar,5.484796933490655
42.0,1100,Ready to move,2,2.0,0.0,others,3.7612001156935624
90.0,1000,Ready to move,3,3.0,0.0,others,4.51085950651685
245.0,1401,Ready to move,3,3.0,0.0,T Nagar,5.5053315359323625
138.0,1380,Ready to move,3,3.0,1.0,Perungudi,4.9344739331306915
120.0,1200,Ready to move,3,3.0,1.0,Perungudi,4.795790545596741
120.0,1200,Ready to move,3,3.0,1.0,Perungudi,4.795790545596741
130.0,1308,Ready to move,3,3.0,1.0,Perungudi,4.875197323201151
125.0,1250,Ready to move,3,3.0,1.0,Perungudi,4.836281906951478
104.0,1044,Ready to move,2,2.0,1.0,Perungudi,4.653960350157523
106.0,1060,Ready to move,2,2.0,1.0,Perungudi,4.672828834461906
106.0,1062,Ready to move,2,2.0,1.0,Perungudi,4.672828834461906
137.0,1370,Ready to move,3,3.0,1.0,Perungudi,4.927253685157205
126.0,1264,Ready to move,3,3.0,1.0,Perungudi,4.844187086458591
106.0,1065,Ready to move,2,2.0,1.0,Perungudi,4.672828834461906
106.0,1060,Ready to move,2,2.0,1.0,Perungudi,4.672828834461906
137.0,1370,Ready to move,3,3.0,1.0,Perungudi,4.927253685157205
130.0,1308,Ready to move,3,3.0,1.0,Perungudi,4.875197323201151
130.0,1308,Ready to move,3,3.0,1.0,Perungudi,4.875197323201151
120.0,1200,Ready to move,3,3.0,1.0,Perungudi,4.795790545596741
104.0,1044,Ready to move,2,2.0,1.0,Perungudi,4.653960350157523
120.0,1200,Ready to move,3,3.0,1.0,Perungudi,4.795790545596741
138.0,1380,Ready to move,3,3.0,1.0,Perungudi,4.9344739331306915
126.0,1264,Ready to move,3,3.0,1.0,Perungudi,4.844187086458591
125.0,1250,Ready to move,3,3.0,1.0,Perungudi,4.836281906951478
125.0,1250,Ready to move,3,3.0,1.0,Perungudi,4.836281906951478
137.0,1370,Ready to move,3,3.0,1.0,Perungudi,4.927253685157205
138.0,1380,Ready to move,3,3.0,0.0,Perungudi,4.9344739331306915
130.0,1308,Ready to move,3,3.0,1.0,Perungudi,4.875197323201151
49.0,675,Ready to move,2,2.0,1.0,Poonamallee,3.912023005428146
49.0,675,Ready to move,2,2.0,1.0,Poonamallee,3.912023005428146
47.0,509,Ready to move,1,1.0,0.0,others,3.871201010907891
52.9,804,Ready to move,2,2.0,0.0,others,3.9871304779149512
82.0,960,Ready to move,2,2.0,0.0,others,4.418840607796598
77.8,890,Ready to move,2,2.0,0.0,others,4.366912996863833
70.0,950,Ready to move,2,2.0,0.0,Kolathur,4.2626798770413155
56.0,1000,Ready to move,2,2.0,0.0,others,4.04305126783455
46.97,854,Ready to move,2,2.0,1.0,others,3.8705758155139725
52.63,957,Ready to move,2,2.0,1.0,others,3.9821086129948338
51.7,940,Ready to move,2,2.0,1.0,others,3.9646154555473165
48.07,874,Ready to move,2,2.0,1.0,others,3.893247850101812
47.08,856,Ready to move,2,2.0,1.0,others,3.872866290226952
53.79,978,Ready to move,2,2.0,1.0,others,4.003507695550324
54.78,996,Ready to move,2,2.0,1.0,others,4.021415382199343
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
94.5,1350,Ready to move,3,3.0,0.0,Kolapakkam,4.5591262474866845
88.0,1482,Ready to move,3,3.0,3.0,Vadanemmeli,4.48863636973214
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
398.0,2650,Ready to move,5,5.0,0.0,West Mambalam,5.988961416889864
75.0,1200,Ready to move,3,2.0,0.0,Perungudi,4.330733340286331
94.5,1350,Ready to move,3,3.0,0.0,Kolapakkam,4.5591262474866845
88.0,1482,Ready to move,3,3.0,3.0,Vadanemmeli,4.48863636973214
150.0,1750,Ready to move,2,1.0,3.0,others,5.017279836814924
126.0,1700,Ready to move,3,2.0,0.0,Kolathur,4.844187086458591
108.0,1065,Ready to move,2,2.0,0.0,Porur,4.6913478822291435
108.0,1065,Ready to move,2,2.0,0.0,Porur,4.6913478822291435
40.44,834,Under Construction,2,2.0,0.0,Ambattur,3.7242465979512276
36.36,627,Ready to move,1,1.0,0.0,others,3.620600613360642
55.21,952,Ready to move,2,2.0,0.0,others,4.029094677013983
64.32,960,Ready to move,2,2.0,0.0,others,4.179298268102264
59.17,1220,Under Construction,2,2.0,0.0,Ambattur,4.09717388923226
59.17,1220,Under Construction,2,2.0,0.0,Ambattur,4.09717388923226
37.34,770,Under Construction,2,2.0,0.0,Ambattur,3.6464937376174986
25.99,703,Ready to move,2,2.0,3.0,Veppampattu,3.2954664270299134
91.58,1409,Ready to move,3,2.0,4.0,Kolathur,4.528073135603124
63.89,983,Ready to move,2,2.0,4.0,Kolathur,4.1726935286330775
68.31,1051,Ready to move,2,2.0,4.0,Kolathur,4.238589195929893
66.36,1021,Ready to move,2,2.0,4.0,Kolathur,4.210051369934071
64.61,994,Ready to move,2,2.0,4.0,Kolathur,4.1837281233567865
65.65,1010,Ready to move,2,2.0,4.0,Kolathur,4.199455046624718
82.22,1265,Ready to move,3,2.0,4.0,Kolathur,4.421487703554795
69.48,1069,Ready to move,2,2.0,4.0,Kolathur,4.255328981627924
62.59,963,Ready to move,2,2.0,4.0,Kolathur,4.152456225279317
138.0,1340,Under Construction,3,2.0,0.0,others,4.9344739331306915
121.0,1175,Under Construction,3,2.0,0.0,others,4.804021044733257
141.0,1375,Under Construction,3,2.0,0.0,others,4.955827057601261
159.0,1550,Under Construction,3,2.0,0.0,others,5.075173815233827
160.0,1555,Under Construction,3,2.0,0.0,others,5.081404364984463
157.0,1525,Under Construction,3,2.0,0.0,others,5.062595033026967
146.0,1425,Under Construction,3,2.0,0.0,others,4.990432586778736
160.0,1560,Under Construction,3,2.0,0.0,others,5.081404364984463
95.48,1469,Ready to move,3,2.0,4.0,Kolathur,4.5693357329788755
63.96,984,Ready to move,2,2.0,4.0,Kolathur,4.173771695853422
38.0,900,Ready to move,2,2.0,0.0,others,3.6635616461296463
66.8,1380,Ready to move,3,2.0,1.0,others,4.216562194946349
44.5,1030,Ready to move,2,2.0,1.0,others,3.817712325956905
76.0,1460,Ready to move,3,2.0,1.0,others,4.343805421853684
103.0,1993,Ready to move,3,2.0,1.0,others,4.6443908991413725
103.0,1993,Ready to move,3,2.0,1.0,others,4.6443908991413725
58.7,997,Ready to move,2,2.0,1.0,others,4.089332020398556
72.0,1370,Ready to move,3,2.0,1.0,others,4.290459441148391
56.0,920,Ready to move,2,2.0,32.0,others,4.04305126783455
500.0,3000,Ready to move,4,4.0,0.0,others,6.2166061010848646
83.0,645,Under Construction,2,2.0,0.0,Royapettah,4.430816798843313
83.0,645,Under Construction,2,2.0,0.0,Royapettah,4.430816798843313
49.34,771,Ready to move,2,2.0,1.0,others,3.91879998970717
45.37,709,Ready to move,2,2.0,1.0,others,3.8366526984033693
100.0,1343,Ready to move,2,1.0,0.0,others,4.61512051684126
109.0,900,Ready to move,2,2.0,0.0,Alwarpet,4.700480365792417
49.47,853,Ready to move,2,2.0,1.0,Madhavaram,3.921379100352171
49.01,845,Ready to move,2,2.0,1.0,Madhavaram,3.9122229854308124
49.5,947,Ready to move,2,2.0,6.0,others,3.9219733362813143
38.0,625,Under Construction,2,1.0,0.0,Guindy,3.6635616461296463
38.0,625,Under Construction,2,1.0,0.0,Guindy,3.6635616461296463
38.0,625,Under Construction,2,1.0,0.0,Guindy,3.6635616461296463
38.0,625,Under Construction,2,1.0,0.0,Guindy,3.6635616461296463
38.0,625,Under Construction,2,1.0,0.0,Guindy,3.6635616461296463
38.0,625,Under Construction,2,1.0,0.0,Guindy,3.6635616461296463
19.49,520,Ready to move,1,2.0,3.0,Veppampattu,3.0199369622508083
108.0,1065,Ready to move,2,2.0,0.0,Porur,4.6913478822291435
59.5,700,Ready to move,2,2.0,0.0,others,4.102643365036796
59.5,700,Ready to move,2,2.0,0.0,others,4.102643365036796
59.0,759,Ready to move,2,2.0,6.0,others,4.0943445622221
62.44,905,Under Construction,2,2.0,0.0,Nanmangalam,4.150094577326593
60.0,1400,Ready to move,3,3.0,0.0,Perungalathur,4.110873864173311
112.0,1800,Under Construction,3,3.0,0.0,Ambattur,4.727387818712341
112.0,1800,Under Construction,3,3.0,0.0,Ambattur,4.727387818712341
112.0,1800,Under Construction,3,3.0,0.0,Ambattur,4.727387818712341
39.0,750,Ready to move,2,2.0,3.0,others,3.6888794541139363
39.0,750,Ready to move,2,2.0,3.0,others,3.6888794541139363
123.0,1650,Under Construction,3,3.0,0.0,Chromepet,4.820281565605037
49.0,600,Ready to move,1,1.0,0.0,West Mambalam,3.912023005428146
78.6,779,Under Construction,2,2.0,0.0,others,4.377014092850337
42.0,520,Ready to move,1,1.0,0.0,others,3.7612001156935624
82.0,1000,Ready to move,2,2.0,0.0,others,4.418840607796598
75.6,770,Under Construction,2,2.0,0.0,Pallavaram,4.338597076746545
75.0,925,Ready to move,2,2.0,0.0,Kolathur,4.330733340286331
30.5,620,Ready to move,2,2.0,0.0,Pammal,3.449987545831587
22.0,500,Ready to move,1,1.0,0.0,Pammal,3.1354942159291497
38.78,808,Ready to move,2,2.0,0.0,Pammal,3.683364273425826
25.68,535,Ready to move,1,1.0,0.0,Pammal,3.283914221047423
44.78,933,Ready to move,3,3.0,0.0,Pammal,3.8238473145244205
37.35,770,Under Construction,2,2.0,0.0,Ambattur,3.646754527813265
40.44,834,Under Construction,2,2.0,0.0,Ambattur,3.7242465979512276
37.0,677,Ready to move,2,1.0,0.0,others,3.6375861597263857
35.0,620,Ready to move,1,1.0,0.0,others,3.58351893845611
113.0,1668,Under Construction,3,2.0,0.0,East Tambaram,4.736198448394496
79.69,1172,Under Construction,2,2.0,0.0,East Tambaram,4.390614651860415
99.07,1457,Under Construction,3,2.0,0.0,East Tambaram,4.605869941102364
83.09,1222,Under Construction,2,2.0,0.0,East Tambaram,4.431887653844806
105.0,1385,Ready to move,3,2.0,0.0,others,4.663439094112067
105.0,1385,Ready to move,3,3.0,0.0,others,4.663439094112067
34.5,1170,Ready to move,2,2.0,3.0,Veppampattu,3.56953269648137
36.0,1300,Ready to move,2,2.0,3.0,Veppampattu,3.6109179126442243
32.5,990,Ready to move,2,2.0,3.0,Veppampattu,3.5115454388310208
25.0,620,Ready to move,2,2.0,3.0,Veppampattu,3.258096538021482
26.5,680,Ready to move,2,2.0,3.0,Veppampattu,3.3141860046725258
29.5,850,Ready to move,2,2.0,3.0,Veppampattu,3.417726683613366
22.5,600,Ready to move,1,2.0,3.0,Veppampattu,3.1570004211501135
22.5,630,Ready to move,2,2.0,3.0,Veppampattu,3.1570004211501135
16.5,550,Ready to move,1,2.0,3.0,Veppampattu,2.8622008809294686
